pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
E3|Q9UKT7|P12004,E3|Q9UKT7,E3,Q9UKT7,P12004,FBXL3,PCNA,F-box,0,neg2x_initial_degree_matched,,FBXL3,PCNA,FBXL3|PCNA,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UKT7|P62979,E3|Q9UKT7,E3,Q9UKT7,P62979,FBXL3,RPS27A,F-box,0,neg2x_initial_degree_matched,,FBXL3,RPS27A,FBXL3|RPS27A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UKT7|O95376,E3|Q9UKT7,E3,Q9UKT7,O95376,FBXL3,ARIH2,F-box,0,neg2x_initial_degree_matched,,FBXL3,ARIH2,ARIH2|FBXL3,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UKT7|P34897,E3|Q9UKT7,E3,Q9UKT7,P34897,FBXL3,SHMT2,F-box,0,neg2x_initial_degree_matched,,FBXL3,SHMT2,FBXL3|SHMT2,False,cytoplasm;nucleus,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UKV5|O75581,E3|Q9UKV5,E3,Q9UKV5,O75581,AMFR,LRP6,RING,0,neg2x_initial_degree_matched,,AMFR,LRP6,AMFR|LRP6,False,endoplasmic_reticulum;membrane,endoplasmic_reticulum;membrane;plasma_membrane,endoplasmic_reticulum;membrane,True,True,True
E3|Q9UKV5|Q12981,E3|Q9UKV5,E3,Q9UKV5,Q12981,AMFR,BNIP1,RING,0,neg2x_initial_degree_matched,,AMFR,BNIP1,AMFR|BNIP1,False,endoplasmic_reticulum;membrane,endoplasmic_reticulum;membrane;mitochondrion,endoplasmic_reticulum;membrane,True,True,True
E3|Q9UKV5|P12318,E3|Q9UKV5,E3,Q9UKV5,P12318,AMFR,FCGR2A,RING,0,neg2x_initial_degree_matched,,AMFR,FCGR2A,AMFR|FCGR2A,False,endoplasmic_reticulum;membrane,membrane;plasma_membrane,membrane,True,True,True
E3|Q9UKV5|P16150,E3|Q9UKV5,E3,Q9UKV5,P16150,AMFR,SPN,RING,0,neg2x_initial_degree_matched,,AMFR,SPN,AMFR|SPN,False,endoplasmic_reticulum;membrane,membrane;nucleus,membrane,True,True,True
E3|Q9UKV5|P53779,E3|Q9UKV5,E3,Q9UKV5,P53779,AMFR,MAPK10,RING,0,neg2x_initial_degree_matched,,AMFR,MAPK10,AMFR|MAPK10,False,endoplasmic_reticulum;membrane,cytoplasm;cytoskeleton;membrane;mitochondrion;nucleus,membrane,True,True,True
E3|Q9UKV5|P36956,E3|Q9UKV5,E3,Q9UKV5,P36956,AMFR,SREBF1,RING,0,neg2x_initial_degree_matched,,AMFR,SREBF1,AMFR|SREBF1,False,endoplasmic_reticulum;membrane,cytoplasm;endoplasmic_reticulum;golgi;membrane;nucleus;vesicle,endoplasmic_reticulum;membrane,True,True,True
E3|Q9UKV5|P60953,E3|Q9UKV5,E3,Q9UKV5,P60953,AMFR,CDC42,RING,0,neg2x_initial_degree_matched,,AMFR,CDC42,AMFR|CDC42,False,endoplasmic_reticulum;membrane,cytoplasm;cytoskeleton;membrane;plasma_membrane,membrane,True,True,True
E3|Q9UKV5|Q9HD26,E3|Q9UKV5,E3,Q9UKV5,Q9HD26,AMFR,GOPC,RING,0,neg2x_initial_degree_matched,,AMFR,GOPC,AMFR|GOPC,False,endoplasmic_reticulum;membrane,cytoplasm;golgi;membrane,membrane,True,True,True
E3|Q9UKV5|P49815,E3|Q9UKV5,E3,Q9UKV5,P49815,AMFR,TSC2,RING,0,neg2x_initial_degree_matched,,AMFR,TSC2,AMFR|TSC2,False,endoplasmic_reticulum;membrane,cytoplasm;lysosome;membrane,membrane,True,True,True
E3|Q9UM11|Q9NRP7,E3|Q9UM11,E3,Q9UM11,Q9NRP7,FZR1,PPP2R4,CDC20,0,neg2x_initial_degree_matched,,FZR1,PPP2R4,FZR1|PPP2R4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P52564,E3|Q9UM11,E3,Q9UM11,P52564,FZR1,MAP2K6,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAP2K6,FZR1|MAP2K6,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q9Y261,E3|Q9UM11,E3,Q9UM11,Q9Y261,FZR1,FOXA2,CDC20,0,neg2x_initial_degree_matched,,FZR1,FOXA2,FOXA2|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q02535,E3|Q9UM11,E3,Q9UM11,Q02535,FZR1,ID3,CDC20,0,neg2x_initial_degree_matched,,FZR1,ID3,FZR1|ID3,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q92993,E3|Q9UM11,E3,Q9UM11,Q92993,FZR1,KAT5,CDC20,0,neg2x_initial_degree_matched,,FZR1,KAT5,FZR1|KAT5,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q96GG9,E3|Q9UM11,E3,Q9UM11,Q96GG9,FZR1,DCUN1D1,CDC20,0,neg2x_initial_degree_matched,,FZR1,DCUN1D1,DCUN1D1|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P60953,E3|Q9UM11,E3,Q9UM11,P60953,FZR1,CDC42,CDC20,0,neg2x_initial_degree_matched,,FZR1,CDC42,CDC42|FZR1,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|Q13323,E3|Q9UM11,E3,Q9UM11,Q13323,FZR1,BIK,CDC20,0,neg2x_initial_degree_matched,,FZR1,BIK,BIK|FZR1,False,cytoplasm;nucleus,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q9Y508,E3|Q9UM11,E3,Q9UM11,Q9Y508,FZR1,RNF114,CDC20,0,neg2x_initial_degree_matched,,FZR1,RNF114,FZR1|RNF114,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q9UM07,E3|Q9UM11,E3,Q9UM11,Q9UM07,FZR1,PADI4,CDC20,0,neg2x_initial_degree_matched,,FZR1,PADI4,FZR1|PADI4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q14790,E3|Q9UM11,E3,Q9UM11,Q14790,FZR1,CASP8,CDC20,0,neg2x_initial_degree_matched,,FZR1,CASP8,CASP8|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P49915,E3|Q9UM11,E3,Q9UM11,P49915,FZR1,GMPS,CDC20,0,neg2x_initial_degree_matched,,FZR1,GMPS,FZR1|GMPS,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q9UM11|O15164,E3|Q9UM11,E3,Q9UM11,O15164,FZR1,TRIM24,CDC20,0,neg2x_initial_degree_matched,,FZR1,TRIM24,FZR1|TRIM24,False,cytoplasm;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P10636,E3|Q9UM11,E3,Q9UM11,P10636,FZR1,MAPT,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAPT,FZR1|MAPT,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;extracellular;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|Q9P0W2,E3|Q9UM11,E3,Q9UM11,Q9P0W2,FZR1,HMG20B,CDC20,0,neg2x_initial_degree_matched,,FZR1,HMG20B,FZR1|HMG20B,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|P42679,E3|Q9UM11,E3,Q9UM11,P42679,FZR1,MATK,CDC20,0,neg2x_initial_degree_matched,,FZR1,MATK,FZR1|MATK,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane,cytoplasm,True,True,True
E3|Q9UM11|Q9Y253,E3|Q9UM11,E3,Q9UM11,Q9Y253,FZR1,POLH,CDC20,0,neg2x_initial_degree_matched,,FZR1,POLH,FZR1|POLH,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|O75164,E3|Q9UM11,E3,Q9UM11,O75164,FZR1,KDM4A,CDC20,0,neg2x_initial_degree_matched,,FZR1,KDM4A,FZR1|KDM4A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|P10415,E3|Q9UM11,E3,Q9UM11,P10415,FZR1,BCL2,CDC20,0,neg2x_initial_degree_matched,,FZR1,BCL2,BCL2|FZR1,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P52566,E3|Q9UM11,E3,Q9UM11,P52566,FZR1,ARHGDIB,CDC20,0,neg2x_initial_degree_matched,,FZR1,ARHGDIB,ARHGDIB|FZR1,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q9UM11|Q53ET0,E3|Q9UM11,E3,Q9UM11,Q53ET0,FZR1,CRTC2,CDC20,0,neg2x_initial_degree_matched,,FZR1,CRTC2,CRTC2|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q9HCM4,E3|Q9UM11,E3,Q9UM11,Q9HCM4,FZR1,EPB41L5,CDC20,0,neg2x_initial_degree_matched,,FZR1,EPB41L5,EPB41L5|FZR1,False,cytoplasm;nucleus,cell_junction;cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|P35968,E3|Q9UM11,E3,Q9UM11,P35968,FZR1,KDR,CDC20,0,neg2x_initial_degree_matched,,FZR1,KDR,FZR1|KDR,False,cytoplasm;nucleus,cell_junction;cytoplasm;endoplasmic_reticulum;endosome;extracellular;membrane;nucleus;plasma_membrane;vesicle,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P47989,E3|Q9UM11,E3,Q9UM11,P47989,FZR1,XDH,CDC20,0,neg2x_initial_degree_matched,,FZR1,XDH,FZR1|XDH,False,cytoplasm;nucleus,cytoplasm;extracellular;peroxisome,cytoplasm,True,True,True
E3|Q9UM11|Q8IVT5,E3|Q9UM11,E3,Q9UM11,Q8IVT5,FZR1,KSR1,CDC20,0,neg2x_initial_degree_matched,,FZR1,KSR1,FZR1|KSR1,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|P10070,E3|Q9UM11,E3,Q9UM11,P10070,FZR1,GLI2,CDC20,0,neg2x_initial_degree_matched,,FZR1,GLI2,FZR1|GLI2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q04727,E3|Q9UM11,E3,Q9UM11,Q04727,FZR1,TLE4,CDC20,0,neg2x_initial_degree_matched,,FZR1,TLE4,FZR1|TLE4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q99607,E3|Q9UM11,E3,Q9UM11,Q99607,FZR1,ELF4,CDC20,0,neg2x_initial_degree_matched,,FZR1,ELF4,ELF4|FZR1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q9H492,E3|Q9UM11,E3,Q9UM11,Q9H492,FZR1,MAP1LC3A,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAP1LC3A,FZR1|MAP1LC3A,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane;vesicle,cytoplasm,True,True,True
E3|Q9UM11|P07437,E3|Q9UM11,E3,Q9UM11,P07437,FZR1,TUBB,CDC20,0,neg2x_initial_degree_matched,,FZR1,TUBB,FZR1|TUBB,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q9UM11|P14136,E3|Q9UM11,E3,Q9UM11,P14136,FZR1,GFAP,CDC20,0,neg2x_initial_degree_matched,,FZR1,GFAP,FZR1|GFAP,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q9UM11|P35659,E3|Q9UM11,E3,Q9UM11,P35659,FZR1,DEK,CDC20,0,neg2x_initial_degree_matched,,FZR1,DEK,DEK|FZR1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q15672,E3|Q9UM11,E3,Q9UM11,Q15672,FZR1,TWIST1,CDC20,0,neg2x_initial_degree_matched,,FZR1,TWIST1,FZR1|TWIST1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|O60784,E3|Q9UM11,E3,Q9UM11,O60784,FZR1,TOM1,CDC20,0,neg2x_initial_degree_matched,,FZR1,TOM1,FZR1|TOM1,False,cytoplasm;nucleus,cytoplasm;endosome;membrane,cytoplasm,True,True,True
E3|Q9UM11|Q9BQQ3,E3|Q9UM11,E3,Q9UM11,Q9BQQ3,FZR1,GORASP1,CDC20,0,neg2x_initial_degree_matched,,FZR1,GORASP1,FZR1|GORASP1,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane,cytoplasm,True,True,True
E3|Q9UM11|O14964,E3|Q9UM11,E3,Q9UM11,O14964,FZR1,HGS,CDC20,0,neg2x_initial_degree_matched,,FZR1,HGS,FZR1|HGS,False,cytoplasm;nucleus,cytoplasm;endosome;membrane,cytoplasm,True,True,True
E3|Q9UM11|Q9UJT9,E3|Q9UM11,E3,Q9UM11,Q9UJT9,FZR1,FBXL7,CDC20,0,neg2x_initial_degree_matched,,FZR1,FBXL7,FBXL7|FZR1,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q9UM11|Q9NPC3,E3|Q9UM11,E3,Q9UM11,Q9NPC3,FZR1,CCNB1IP1,CDC20,0,neg2x_initial_degree_matched,,FZR1,CCNB1IP1,CCNB1IP1|FZR1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q99962,E3|Q9UM11,E3,Q9UM11,Q99962,FZR1,SH3GL2,CDC20,0,neg2x_initial_degree_matched,,FZR1,SH3GL2,FZR1|SH3GL2,False,cytoplasm;nucleus,cytoplasm;endosome;membrane,cytoplasm,True,True,True
E3|Q9UM11|O43318,E3|Q9UM11,E3,Q9UM11,O43318,FZR1,MAP3K7,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAP3K7,FZR1|MAP3K7,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|Q9NPJ1,E3|Q9UM11,E3,Q9UM11,Q9NPJ1,FZR1,MKKS,CDC20,0,neg2x_initial_degree_matched,,FZR1,MKKS,FZR1|MKKS,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P22694,E3|Q9UM11,E3,Q9UM11,P22694,FZR1,PRKACB,CDC20,0,neg2x_initial_degree_matched,,FZR1,PRKACB,FZR1|PRKACB,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P55199,E3|Q9UM11,E3,Q9UM11,P55199,FZR1,ELL,CDC20,0,neg2x_initial_degree_matched,,FZR1,ELL,ELL|FZR1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|O14920,E3|Q9UM11,E3,Q9UM11,O14920,FZR1,IKBKB,CDC20,0,neg2x_initial_degree_matched,,FZR1,IKBKB,FZR1|IKBKB,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P49815,E3|Q9UM11,E3,Q9UM11,P49815,FZR1,TSC2,CDC20,0,neg2x_initial_degree_matched,,FZR1,TSC2,FZR1|TSC2,False,cytoplasm;nucleus,cytoplasm;lysosome;membrane,cytoplasm,True,True,True
E3|Q9UM11|P33402,E3|Q9UM11,E3,Q9UM11,P33402,FZR1,GUCY1A2,CDC20,0,neg2x_initial_degree_matched,,FZR1,GUCY1A2,FZR1|GUCY1A2,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q9UM11|Q9P212,E3|Q9UM11,E3,Q9UM11,Q9P212,FZR1,PLCE1,CDC20,0,neg2x_initial_degree_matched,,FZR1,PLCE1,FZR1|PLCE1,False,cytoplasm;nucleus,cytoplasm;golgi;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|Q04724,E3|Q9UM11,E3,Q9UM11,Q04724,FZR1,TLE1,CDC20,0,neg2x_initial_degree_matched,,FZR1,TLE1,FZR1|TLE1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|P00533,E3|Q9UM11,E3,Q9UM11,P00533,FZR1,EGFR,CDC20,0,neg2x_initial_degree_matched,,FZR1,EGFR,EGFR|FZR1,False,cytoplasm;nucleus,endoplasmic_reticulum;endosome;extracellular;golgi;membrane;nucleus;plasma_membrane,nucleus,True,True,True
E3|Q9UM11|Q9Y577,E3|Q9UM11,E3,Q9UM11,Q9Y577,FZR1,TRIM17,CDC20,0,neg2x_initial_degree_matched,,FZR1,TRIM17,FZR1|TRIM17,False,cytoplasm;nucleus,cytoplasm;lysosome,cytoplasm,True,True,True
E3|Q9UM11|Q9Y3Z3,E3|Q9UM11,E3,Q9UM11,Q9Y3Z3,FZR1,SAMHD1,CDC20,0,neg2x_initial_degree_matched,,FZR1,SAMHD1,FZR1|SAMHD1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|P55210,E3|Q9UM11,E3,Q9UM11,P55210,FZR1,CASP7,CDC20,0,neg2x_initial_degree_matched,,FZR1,CASP7,CASP7|FZR1,False,cytoplasm;nucleus,cytoplasm;extracellular;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|O15055,E3|Q9UM11,E3,Q9UM11,O15055,FZR1,PER2,CDC20,0,neg2x_initial_degree_matched,,FZR1,PER2,FZR1|PER2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P07203,E3|Q9UM11,E3,Q9UM11,P07203,FZR1,GPX1,CDC20,0,neg2x_initial_degree_matched,,FZR1,GPX1,FZR1|GPX1,False,cytoplasm;nucleus,cytoplasm;mitochondrion,cytoplasm,True,True,True
E3|Q9UM11|O43623,E3|Q9UM11,E3,Q9UM11,O43623,FZR1,SNAI2,CDC20,0,neg2x_initial_degree_matched,,FZR1,SNAI2,FZR1|SNAI2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q14155,E3|Q9UM11,E3,Q9UM11,Q14155,FZR1,ARHGEF7,CDC20,0,neg2x_initial_degree_matched,,FZR1,ARHGEF7,ARHGEF7|FZR1,False,cytoplasm;nucleus,cell_junction;cytoplasm,cytoplasm,True,True,True
E3|Q9UM11|P08151,E3|Q9UM11,E3,Q9UM11,P08151,FZR1,GLI1,CDC20,0,neg2x_initial_degree_matched,,FZR1,GLI1,FZR1|GLI1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q9NQR1,E3|Q9UM11,E3,Q9UM11,Q9NQR1,FZR1,KMT5A,CDC20,0,neg2x_initial_degree_matched,,FZR1,KMT5A,FZR1|KMT5A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q12852,E3|Q9UM11,E3,Q9UM11,Q12852,FZR1,MAP3K12,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAP3K12,FZR1|MAP3K12,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|P35573,E3|Q9UM11,E3,Q9UM11,P35573,FZR1,AGL,CDC20,0,neg2x_initial_degree_matched,,FZR1,AGL,AGL|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P15918,E3|Q9UM11,E3,Q9UM11,P15918,FZR1,RAG1,CDC20,0,neg2x_initial_degree_matched,,FZR1,RAG1,FZR1|RAG1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q6PJQ5,E3|Q9UM11,E3,Q9UM11,Q6PJQ5,FZR1,FOXR2,CDC20,0,neg2x_initial_degree_matched,,FZR1,FOXR2,FOXR2|FZR1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q02556,E3|Q9UM11,E3,Q9UM11,Q02556,FZR1,IRF8,CDC20,0,neg2x_initial_degree_matched,,FZR1,IRF8,FZR1|IRF8,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q02156,E3|Q9UM11,E3,Q9UM11,Q02156,FZR1,PRKCE,CDC20,0,neg2x_initial_degree_matched,,FZR1,PRKCE,FZR1|PRKCE,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;golgi;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q96KS0,E3|Q9UM11,E3,Q9UM11,Q96KS0,FZR1,EGLN2,CDC20,0,neg2x_initial_degree_matched,,FZR1,EGLN2,EGLN2|FZR1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q9Y239,E3|Q9UM11,E3,Q9UM11,Q9Y239,FZR1,NOD1,CDC20,0,neg2x_initial_degree_matched,,FZR1,NOD1,FZR1|NOD1,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|Q12778,E3|Q9UM11,E3,Q9UM11,Q12778,FZR1,FOXO1,CDC20,0,neg2x_initial_degree_matched,,FZR1,FOXO1,FOXO1|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q53EL6,E3|Q9UM11,E3,Q9UM11,Q53EL6,FZR1,PDCD4,CDC20,0,neg2x_initial_degree_matched,,FZR1,PDCD4,FZR1|PDCD4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q9UPY8,E3|Q9UM11,E3,Q9UM11,Q9UPY8,FZR1,MAPRE3,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAPRE3,FZR1|MAPRE3,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q9UM11|O94875,E3|Q9UM11,E3,Q9UM11,O94875,FZR1,SORBS2,CDC20,0,neg2x_initial_degree_matched,,FZR1,SORBS2,FZR1|SORBS2,False,cytoplasm;nucleus,cell_junction;cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q9UM11|O15078,E3|Q9UM11,E3,Q9UM11,O15078,FZR1,CEP290,CDC20,0,neg2x_initial_degree_matched,,FZR1,CEP290,CEP290|FZR1,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus;vesicle,cytoplasm;nucleus,True,True,True
E3|Q9UM11|Q09472,E3|Q9UM11,E3,Q9UM11,Q09472,FZR1,EP300,CDC20,0,neg2x_initial_degree_matched,,FZR1,EP300,EP300|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P84022,E3|Q9UM11,E3,Q9UM11,P84022,FZR1,SMAD3,CDC20,0,neg2x_initial_degree_matched,,FZR1,SMAD3,FZR1|SMAD3,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P51587,E3|Q9UM11,E3,Q9UM11,P51587,FZR1,BRCA2,CDC20,0,neg2x_initial_degree_matched,,FZR1,BRCA2,BRCA2|FZR1,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P35226,E3|Q9UM11,E3,Q9UM11,P35226,FZR1,BMI1,CDC20,0,neg2x_initial_degree_matched,,FZR1,BMI1,BMI1|FZR1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P35712,E3|Q9UM11,E3,Q9UM11,P35712,FZR1,SOX6,CDC20,0,neg2x_initial_degree_matched,,FZR1,SOX6,FZR1|SOX6,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|O60934,E3|Q9UM11,E3,Q9UM11,O60934,FZR1,NBN,CDC20,0,neg2x_initial_degree_matched,,FZR1,NBN,FZR1|NBN,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q7L590,E3|Q9UM11,E3,Q9UM11,Q7L590,FZR1,MCM10,CDC20,0,neg2x_initial_degree_matched,,FZR1,MCM10,FZR1|MCM10,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|P25791,E3|Q9UM11,E3,Q9UM11,P25791,FZR1,LMO2,CDC20,0,neg2x_initial_degree_matched,,FZR1,LMO2,FZR1|LMO2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q92539,E3|Q9UM11,E3,Q9UM11,Q92539,FZR1,LPIN2,CDC20,0,neg2x_initial_degree_matched,,FZR1,LPIN2,FZR1|LPIN2,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P27361,E3|Q9UM11,E3,Q9UM11,P27361,FZR1,MAPK3,CDC20,0,neg2x_initial_degree_matched,,FZR1,MAPK3,FZR1|MAPK3,False,cytoplasm;nucleus,cell_junction;cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UM11|P61956,E3|Q9UM11,E3,Q9UM11,P61956,FZR1,SUMO2,CDC20,0,neg2x_initial_degree_matched,,FZR1,SUMO2,FZR1|SUMO2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q9UM11|Q9UGK3,E3|Q9UM11,E3,Q9UM11,Q9UGK3,FZR1,STAP2,CDC20,0,neg2x_initial_degree_matched,,FZR1,STAP2,FZR1|STAP2,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q9UMS4|Q9Y572,E3|Q9UMS4,E3,Q9UMS4,Q9Y572,PRPF19,RIPK3,DWD,0,neg2x_initial_degree_matched,,PRPF19,RIPK3,PRPF19|RIPK3,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UMS4|P42224,E3|Q9UMS4,E3,Q9UMS4,P42224,PRPF19,STAT1,DWD,0,neg2x_initial_degree_matched,,PRPF19,STAT1,PRPF19|STAT1,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q9UMS4|P48200,E3|Q9UMS4,E3,Q9UMS4,P48200,PRPF19,IREB2,DWD,0,neg2x_initial_degree_matched,,PRPF19,IREB2,IREB2|PRPF19,False,cytoplasm;cytoskeleton;nucleus,cytoplasm,cytoplasm,True,True,True
