pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
DUB|Q9H0E7|P47895,DUB|Q9H0E7,DUB,Q9H0E7,P47895,USP44,ALDH1A3,USP,0,neg2x_initial_degree_matched,,USP44,ALDH1A3,ALDH1A3|USP44,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q9H0E7|O43623,DUB|Q9H0E7,DUB,Q9H0E7,O43623,USP44,SNAI2,USP,0,neg2x_initial_degree_matched,,USP44,SNAI2,SNAI2|USP44,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|Q15797,DUB|Q9H0E7,DUB,Q9H0E7,Q15797,USP44,SMAD1,USP,0,neg2x_initial_degree_matched,,USP44,SMAD1,SMAD1|USP44,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|P62979,DUB|Q9H0E7,DUB,Q9H0E7,P62979,USP44,RPS27A,USP,0,neg2x_initial_degree_matched,,USP44,RPS27A,RPS27A|USP44,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|Q8IYW5,DUB|Q9H0E7,DUB,Q9H0E7,Q8IYW5,USP44,RNF168,USP,0,neg2x_initial_degree_matched,,USP44,RNF168,RNF168|USP44,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q9H0E7|O00463,DUB|Q9H0E7,DUB,Q9H0E7,O00463,USP44,TRAF5,USP,0,neg2x_initial_degree_matched,,USP44,TRAF5,TRAF5|USP44,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q9H0E7|Q9UIF9,DUB|Q9H0E7,DUB,Q9H0E7,Q9UIF9,USP44,BAZ2A,USP,0,neg2x_initial_degree_matched,,USP44,BAZ2A,BAZ2A|USP44,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q9H0E7|Q13490,DUB|Q9H0E7,DUB,Q9H0E7,Q13490,USP44,BIRC2,USP,0,neg2x_initial_degree_matched,,USP44,BIRC2,BIRC2|USP44,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|Q07820,DUB|Q9H0E7,DUB,Q9H0E7,Q07820,USP44,MCL1,USP,0,neg2x_initial_degree_matched,,USP44,MCL1,MCL1|USP44,False,cytoplasm;nucleus,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|P19838,DUB|Q9H0E7,DUB,Q9H0E7,P19838,USP44,NFKB1,USP,0,neg2x_initial_degree_matched,,USP44,NFKB1,NFKB1|USP44,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|P10636,DUB|Q9H0E7,DUB,Q9H0E7,P10636,USP44,MAPT,USP,0,neg2x_initial_degree_matched,,USP44,MAPT,MAPT|USP44,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;extracellular;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q9H0E7|Q02556,DUB|Q9H0E7,DUB,Q9H0E7,Q02556,USP44,IRF8,USP,0,neg2x_initial_degree_matched,,USP44,IRF8,IRF8|USP44,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|Q9BYX4,DUB|Q9H0E7,DUB,Q9H0E7,Q9BYX4,USP44,IFIH1,USP,0,neg2x_initial_degree_matched,,USP44,IFIH1,IFIH1|USP44,False,cytoplasm;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|Q02241,DUB|Q9H0E7,DUB,Q9H0E7,Q02241,USP44,KIF23,USP,0,neg2x_initial_degree_matched,,USP44,KIF23,KIF23|USP44,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|Q5XPI4,DUB|Q9H0E7,DUB,Q9H0E7,Q5XPI4,USP44,RNF123,USP,0,neg2x_initial_degree_matched,,USP44,RNF123,RNF123|USP44,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q9H0E7|Q15306,DUB|Q9H0E7,DUB,Q9H0E7,Q15306,USP44,IRF4,USP,0,neg2x_initial_degree_matched,,USP44,IRF4,IRF4|USP44,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9H0E7|O75143,DUB|Q9H0E7,DUB,Q9H0E7,O75143,USP44,ATG13,USP,0,neg2x_initial_degree_matched,,USP44,ATG13,ATG13|USP44,False,cytoplasm;nucleus,cytoplasm;membrane,cytoplasm,True,True,True
DUB|Q9H0E7|P30291,DUB|Q9H0E7,DUB,Q9H0E7,P30291,USP44,WEE1,USP,0,neg2x_initial_degree_matched,,USP44,WEE1,USP44|WEE1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q9H3M9|Q86YC2,DUB|Q9H3M9,DUB,Q9H3M9,Q86YC2,ATXN3L,PALB2,Josephin,0,neg2x_initial_degree_matched,,ATXN3L,PALB2,ATXN3L|PALB2,False,nucleus,nucleus,nucleus,True,True,True
DUB|Q9HBJ7|Q7Z6Z7,DUB|Q9HBJ7,DUB,Q9HBJ7,Q7Z6Z7,USP29,HUWE1,USP,0,neg2x_initial_degree_matched,,USP29,HUWE1,HUWE1|USP29,False,cytoplasm,cytoplasm;mitochondrion;nucleus,cytoplasm,True,True,True
DUB|Q9HBJ7|P35228,DUB|Q9HBJ7,DUB,Q9HBJ7,P35228,USP29,NOS2,USP,0,neg2x_initial_degree_matched,,USP29,NOS2,NOS2|USP29,False,cytoplasm,cytoplasm,cytoplasm,True,True,True
DUB|Q9HBJ7|P84022,DUB|Q9HBJ7,DUB,Q9HBJ7,P84022,USP29,SMAD3,USP,0,neg2x_initial_degree_matched,,USP29,SMAD3,SMAD3|USP29,False,cytoplasm,cytoplasm;membrane;nucleus,cytoplasm,True,True,True
DUB|Q9HBJ7|P37088,DUB|Q9HBJ7,DUB,Q9HBJ7,P37088,USP29,SCNN1A,USP,0,neg2x_initial_degree_matched,,USP29,SCNN1A,SCNN1A|USP29,False,cytoplasm,cytoplasm;cytoskeleton;membrane;plasma_membrane;vesicle,cytoplasm,True,True,True
DUB|Q9HBJ7|Q15287,DUB|Q9HBJ7,DUB,Q9HBJ7,Q15287,USP29,RNPS1,USP,0,neg2x_initial_degree_matched,,USP29,RNPS1,RNPS1|USP29,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9HBJ7|Q13546,DUB|Q9HBJ7,DUB,Q9HBJ7,Q13546,USP29,RIPK1,USP,0,neg2x_initial_degree_matched,,USP29,RIPK1,RIPK1|USP29,False,cytoplasm,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q9HBJ7|Q6Q0C0,DUB|Q9HBJ7,DUB,Q9HBJ7,Q6Q0C0,USP29,TRAF7,USP,0,neg2x_initial_degree_matched,,USP29,TRAF7,TRAF7|USP29,False,cytoplasm,cytoplasm;nucleus;vesicle,cytoplasm,True,True,True
DUB|Q9NQC7|Q96CW5,DUB|Q9NQC7,DUB,Q9NQC7,Q96CW5,CYLD,TUBGCP3,USP,0,neg2x_initial_degree_matched,,CYLD,TUBGCP3,CYLD|TUBGCP3,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton,True,True,True
DUB|Q9NQC7|P08581,DUB|Q9NQC7,DUB,Q9NQC7,P08581,CYLD,MET,USP,0,neg2x_initial_degree_matched,,CYLD,MET,CYLD|MET,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,extracellular;membrane,membrane,True,True,True
DUB|Q9NQC7|P25445,DUB|Q9NQC7,DUB,Q9NQC7,P25445,CYLD,FAS,USP,0,neg2x_initial_degree_matched,,CYLD,FAS,CYLD|FAS,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,extracellular;membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|Q6FHJ7,DUB|Q9NQC7,DUB,Q9NQC7,Q6FHJ7,CYLD,SFRP4,USP,0,neg2x_initial_degree_matched,,CYLD,SFRP4,CYLD|SFRP4,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;extracellular,cytoplasm,True,True,True
DUB|Q9NQC7|O75581,DUB|Q9NQC7,DUB,Q9NQC7,O75581,CYLD,LRP6,USP,0,neg2x_initial_degree_matched,,CYLD,LRP6,CYLD|LRP6,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,endoplasmic_reticulum;membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|Q13042,DUB|Q9NQC7,DUB,Q9NQC7,Q13042,CYLD,CDC16,USP,0,neg2x_initial_degree_matched,,CYLD,CDC16,CDC16|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton,True,True,True
DUB|Q9NQC7|Q15382,DUB|Q9NQC7,DUB,Q9NQC7,Q15382,CYLD,RHEB,USP,0,neg2x_initial_degree_matched,,CYLD,RHEB,CYLD|RHEB,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;endoplasmic_reticulum;golgi;lysosome;membrane,cytoplasm;membrane,True,True,True
DUB|Q9NQC7|P14635,DUB|Q9NQC7,DUB,Q9NQC7,P14635,CYLD,CCNB1,USP,0,neg2x_initial_degree_matched,,CYLD,CCNB1,CCNB1|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q9NQC7|P04234,DUB|Q9NQC7,DUB,Q9NQC7,P04234,CYLD,CD3D,USP,0,neg2x_initial_degree_matched,,CYLD,CD3D,CD3D|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|O95071,DUB|Q9NQC7,DUB,Q9NQC7,O95071,CYLD,UBR5,USP,0,neg2x_initial_degree_matched,,CYLD,UBR5,CYLD|UBR5,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|Q8N884,DUB|Q9NQC7,DUB,Q9NQC7,Q8N884,CYLD,CGAS,USP,0,neg2x_initial_degree_matched,,CYLD,CGAS,CGAS|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|O15169,DUB|Q9NQC7,DUB,Q9NQC7,O15169,CYLD,AXIN1,USP,0,neg2x_initial_degree_matched,,CYLD,AXIN1,AXIN1|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|O43303,DUB|Q9NQC7,DUB,Q9NQC7,O43303,CYLD,CCP110,USP,0,neg2x_initial_degree_matched,,CYLD,CCP110,CCP110|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton,True,True,True
DUB|Q9NQC7|O60493,DUB|Q9NQC7,DUB,Q9NQC7,O60493,CYLD,SNX3,USP,0,neg2x_initial_degree_matched,,CYLD,SNX3,CYLD|SNX3,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;endosome;vesicle,cytoplasm,True,True,True
DUB|Q9NQC7|P18084,DUB|Q9NQC7,DUB,Q9NQC7,P18084,CYLD,ITGB5,USP,0,neg2x_initial_degree_matched,,CYLD,ITGB5,CYLD|ITGB5,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|Q13257,DUB|Q9NQC7,DUB,Q9NQC7,Q13257,CYLD,MAD2L1,USP,0,neg2x_initial_degree_matched,,CYLD,MAD2L1,CYLD|MAD2L1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q9NQC7|Q14258,DUB|Q9NQC7,DUB,Q9NQC7,Q14258,CYLD,TRIM25,USP,0,neg2x_initial_degree_matched,,CYLD,TRIM25,CYLD|TRIM25,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|O15287,DUB|Q9NQC7,DUB,Q9NQC7,O15287,CYLD,FANCG,USP,0,neg2x_initial_degree_matched,,CYLD,FANCG,CYLD|FANCG,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|Q86YR5,DUB|Q9NQC7,DUB,Q9NQC7,Q86YR5,CYLD,GPSM1,USP,0,neg2x_initial_degree_matched,,CYLD,GPSM1,CYLD|GPSM1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;endoplasmic_reticulum;golgi;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|Q9BYX4,DUB|Q9NQC7,DUB,Q9NQC7,Q9BYX4,CYLD,IFIH1,USP,0,neg2x_initial_degree_matched,,CYLD,IFIH1,CYLD|IFIH1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;mitochondrion;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|Q8IWA4,DUB|Q9NQC7,DUB,Q9NQC7,Q8IWA4,CYLD,MFN1,USP,0,neg2x_initial_degree_matched,,CYLD,MFN1,CYLD|MFN1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane;mitochondrion,cytoplasm;membrane,True,True,True
DUB|Q9NQC7|P40763,DUB|Q9NQC7,DUB,Q9NQC7,P40763,CYLD,STAT3,USP,0,neg2x_initial_degree_matched,,CYLD,STAT3,CYLD|STAT3,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|Q92819,DUB|Q9NQC7,DUB,Q9NQC7,Q92819,CYLD,HAS2,USP,0,neg2x_initial_degree_matched,,CYLD,HAS2,CYLD|HAS2,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,endoplasmic_reticulum;golgi;lysosome;membrane;plasma_membrane;vesicle,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|Q9BXW9,DUB|Q9NQC7,DUB,Q9NQC7,Q9BXW9,CYLD,FANCD2,USP,0,neg2x_initial_degree_matched,,CYLD,FANCD2,CYLD|FANCD2,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|A5PKW4,DUB|Q9NQC7,DUB,Q9NQC7,A5PKW4,CYLD,PSD,USP,0,neg2x_initial_degree_matched,,CYLD,PSD,CYLD|PSD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|P50542,DUB|Q9NQC7,DUB,Q9NQC7,P50542,CYLD,PEX5,USP,0,neg2x_initial_degree_matched,,CYLD,PEX5,CYLD|PEX5,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane;peroxisome,cytoplasm;membrane,True,True,True
DUB|Q9NQC7|O14684,DUB|Q9NQC7,DUB,Q9NQC7,O14684,CYLD,PTGES,USP,0,neg2x_initial_degree_matched,,CYLD,PTGES,CYLD|PTGES,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane,cytoplasm;membrane,True,True,True
DUB|Q9NQC7|P61088,DUB|Q9NQC7,DUB,Q9NQC7,P61088,CYLD,UBE2N,USP,0,neg2x_initial_degree_matched,,CYLD,UBE2N,CYLD|UBE2N,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|Q15797,DUB|Q9NQC7,DUB,Q9NQC7,Q15797,CYLD,SMAD1,USP,0,neg2x_initial_degree_matched,,CYLD,SMAD1,CYLD|SMAD1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane;nucleus,cytoplasm;membrane,True,True,True
DUB|Q9NQC7|Q92905,DUB|Q9NQC7,DUB,Q9NQC7,Q92905,CYLD,COPS5,USP,0,neg2x_initial_degree_matched,,CYLD,COPS5,COPS5|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus;vesicle,cytoplasm,True,True,True
DUB|Q9NQC7|Q96P20,DUB|Q9NQC7,DUB,Q9NQC7,Q96P20,CYLD,NLRP3,USP,0,neg2x_initial_degree_matched,,CYLD,NLRP3,CYLD|NLRP3,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton;endoplasmic_reticulum;extracellular;golgi;membrane;mitochondrion;nucleus;vesicle,cytoplasm;cytoskeleton;membrane,True,True,True
DUB|Q9NQC7|Q15796,DUB|Q9NQC7,DUB,Q9NQC7,Q15796,CYLD,SMAD2,USP,0,neg2x_initial_degree_matched,,CYLD,SMAD2,CYLD|SMAD2,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|P20248,DUB|Q9NQC7,DUB,Q9NQC7,P20248,CYLD,CCNA2,USP,0,neg2x_initial_degree_matched,,CYLD,CCNA2,CCNA2|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|P35354,DUB|Q9NQC7,DUB,Q9NQC7,P35354,CYLD,PTGS2,USP,0,neg2x_initial_degree_matched,,CYLD,PTGS2,CYLD|PTGS2,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,endoplasmic_reticulum;membrane;nucleus,membrane,True,True,True
DUB|Q9NQC7|Q9NZQ7,DUB|Q9NQC7,DUB,Q9NQC7,Q9NZQ7,CYLD,CD274,USP,0,neg2x_initial_degree_matched,,CYLD,CD274,CD274|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,endosome;extracellular;membrane;nucleus;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|O00327,DUB|Q9NQC7,DUB,Q9NQC7,O00327,CYLD,ARNTL,USP,0,neg2x_initial_degree_matched,,CYLD,ARNTL,ARNTL|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|P42574,DUB|Q9NQC7,DUB,Q9NQC7,P42574,CYLD,CASP3,USP,0,neg2x_initial_degree_matched,,CYLD,CASP3,CASP3|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,cytoplasm,True,True,True
DUB|Q9NQC7|P07550,DUB|Q9NQC7,DUB,Q9NQC7,P07550,CYLD,ADRB2,USP,0,neg2x_initial_degree_matched,,CYLD,ADRB2,ADRB2|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,endosome;golgi;membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|Q9NQC7|Q9HC16,DUB|Q9NQC7,DUB,Q9NQC7,Q9HC16,CYLD,APOBEC3G,USP,0,neg2x_initial_degree_matched,,CYLD,APOBEC3G,APOBEC3G|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9NQC7|Q9Y2T1,DUB|Q9NQC7,DUB,Q9NQC7,Q9Y2T1,CYLD,AXIN2,USP,0,neg2x_initial_degree_matched,,CYLD,AXIN2,AXIN2|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,cytoplasm,True,True,True
DUB|Q9P275|Q53EZ4,DUB|Q9P275,DUB,Q9P275,Q53EZ4,USP36,CEP55,USP,0,neg2x_initial_degree_matched,,USP36,CEP55,CEP55|USP36,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
DUB|Q9P275|Q96P20,DUB|Q9P275,DUB,Q9P275,Q96P20,USP36,NLRP3,USP,0,neg2x_initial_degree_matched,,USP36,NLRP3,NLRP3|USP36,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;endoplasmic_reticulum;extracellular;golgi;membrane;mitochondrion;nucleus;vesicle,cytoplasm;nucleus,True,True,True
DUB|Q9P275|P37198,DUB|Q9P275,DUB,Q9P275,P37198,USP36,NUP62,USP,0,neg2x_initial_degree_matched,,USP36,NUP62,NUP62|USP36,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9P275|Q96DH6,DUB|Q9P275,DUB,Q9P275,Q96DH6,USP36,MSI2,USP,0,neg2x_initial_degree_matched,,USP36,MSI2,MSI2|USP36,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q9P275|P62136,DUB|Q9P275,DUB,Q9P275,P62136,USP36,PPP1CA,USP,0,neg2x_initial_degree_matched,,USP36,PPP1CA,PPP1CA|USP36,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9P275|P19544,DUB|Q9P275,DUB,Q9P275,P19544,USP36,WT1,USP,0,neg2x_initial_degree_matched,,USP36,WT1,USP36|WT1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9P275|P10636,DUB|Q9P275,DUB,Q9P275,P10636,USP36,MAPT,USP,0,neg2x_initial_degree_matched,,USP36,MAPT,MAPT|USP36,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;extracellular;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q9P275|P55072,DUB|Q9P275,DUB,Q9P275,P55072,USP36,VCP,USP,0,neg2x_initial_degree_matched,,USP36,VCP,USP36|VCP,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9P275|Q13490,DUB|Q9P275,DUB,Q9P275,Q13490,USP36,BIRC2,USP,0,neg2x_initial_degree_matched,,USP36,BIRC2,BIRC2|USP36,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9P275|Q9HCX3,DUB|Q9P275,DUB,Q9P275,Q9HCX3,USP36,ZNF304,USP,0,neg2x_initial_degree_matched,,USP36,ZNF304,USP36|ZNF304,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q9P275|Q86YC2,DUB|Q9P275,DUB,Q9P275,Q86YC2,USP36,PALB2,USP,0,neg2x_initial_degree_matched,,USP36,PALB2,PALB2|USP36,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q9P275|P42574,DUB|Q9P275,DUB,Q9P275,P42574,USP36,CASP3,USP,0,neg2x_initial_degree_matched,,USP36,CASP3,CASP3|USP36,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q9P2H5|P43403,DUB|Q9P2H5,DUB,Q9P2H5,P43403,USP35,ZAP70,USP,0,neg2x_initial_degree_matched,,USP35,ZAP70,USP35|ZAP70,False,cytoplasm;mitochondrion,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q9P2H5|P42771,DUB|Q9P2H5,DUB,Q9P2H5,P42771,USP35,CDKN2A,USP,0,neg2x_initial_degree_matched,,USP35,CDKN2A,CDKN2A|USP35,False,cytoplasm;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9P2H5|Q13131,DUB|Q9P2H5,DUB,Q9P2H5,Q13131,USP35,PRKAA1,USP,0,neg2x_initial_degree_matched,,USP35,PRKAA1,PRKAA1|USP35,False,cytoplasm;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9P2H5|P42566,DUB|Q9P2H5,DUB,Q9P2H5,P42566,USP35,EPS15,USP,0,neg2x_initial_degree_matched,,USP35,EPS15,EPS15|USP35,False,cytoplasm;mitochondrion,cytoplasm;endosome;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q9P2H5|Q13485,DUB|Q9P2H5,DUB,Q9P2H5,Q13485,USP35,SMAD4,USP,0,neg2x_initial_degree_matched,,USP35,SMAD4,SMAD4|USP35,False,cytoplasm;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q9UGI0|Q14494,DUB|Q9UGI0,DUB,Q9UGI0,Q14494,ZRANB1,NFE2L1,OTU,0,neg2x_initial_degree_matched,,ZRANB1,NFE2L1,NFE2L1|ZRANB1,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;membrane;nucleus;proteasome,cytoplasm;nucleus,True,True,True
DUB|Q9UGI0|Q15831,DUB|Q9UGI0,DUB,Q9UGI0,Q15831,ZRANB1,STK11,OTU,0,neg2x_initial_degree_matched,,ZRANB1,STK11,STK11|ZRANB1,False,cytoplasm;nucleus,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9UHP3|Q8NAP3,DUB|Q9UHP3,DUB,Q9UHP3,Q8NAP3,USP25,ZBTB38,USP,0,neg2x_initial_degree_matched,,USP25,ZBTB38,USP25|ZBTB38,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q9UHP3|O15534,DUB|Q9UHP3,DUB,Q9UHP3,O15534,USP25,PER1,USP,0,neg2x_initial_degree_matched,,USP25,PER1,PER1|USP25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9UHP3|O60285,DUB|Q9UHP3,DUB,Q9UHP3,O60285,USP25,NUAK1,USP,0,neg2x_initial_degree_matched,,USP25,NUAK1,NUAK1|USP25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9UHP3|Q9HC16,DUB|Q9UHP3,DUB,Q9UHP3,Q9HC16,USP25,APOBEC3G,USP,0,neg2x_initial_degree_matched,,USP25,APOBEC3G,APOBEC3G|USP25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9UHP3|P62979,DUB|Q9UHP3,DUB,Q9UHP3,P62979,USP25,RPS27A,USP,0,neg2x_initial_degree_matched,,USP25,RPS27A,RPS27A|USP25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9UHP3|P47895,DUB|Q9UHP3,DUB,Q9UHP3,P47895,USP25,ALDH1A3,USP,0,neg2x_initial_degree_matched,,USP25,ALDH1A3,ALDH1A3|USP25,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q9UHP3|P29590,DUB|Q9UHP3,DUB,Q9UHP3,P29590,USP25,PML,USP,0,neg2x_initial_degree_matched,,USP25,PML,PML|USP25,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;endosome;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q9UHP3|Q9NR09,DUB|Q9UHP3,DUB,Q9UHP3,Q9NR09,USP25,BIRC6,USP,0,neg2x_initial_degree_matched,,USP25,BIRC6,BIRC6|USP25,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;endosome;golgi;membrane,cytoplasm,True,True,True
