accession,has_fasta,fasta_ok,file_path,file_name,length,header_ac,error
P55317,True,True,./Data_raw/uniprot/uniprot_fasta/P55317.fasta,P55317.fasta,472,P55317,
P55895,True,True,./Data_raw/uniprot/uniprot_fasta/P55895.fasta,P55895.fasta,527,P55895,
P55957,True,True,./Data_raw/uniprot/uniprot_fasta/P55957.fasta,P55957.fasta,195,P55957,
P56545,True,True,./Data_raw/uniprot/uniprot_fasta/P56545.fasta,P56545.fasta,445,P56545,
P56750,True,True,./Data_raw/uniprot/uniprot_fasta/P56750.fasta,P56750.fasta,224,P56750,
P56817,True,True,./Data_raw/uniprot/uniprot_fasta/P56817.fasta,P56817.fasta,501,P56817,
P57078,True,True,./Data_raw/uniprot/uniprot_fasta/P57078.fasta,P57078.fasta,832,P57078,
P57737,True,True,./Data_raw/uniprot/uniprot_fasta/P57737.fasta,P57737.fasta,925,P57737,
P58004,True,True,./Data_raw/uniprot/uniprot_fasta/P58004.fasta,P58004.fasta,480,P58004,
P59044,True,True,./Data_raw/uniprot/uniprot_fasta/P59044.fasta,P59044.fasta,892,P59044,
P60002,True,True,./Data_raw/uniprot/uniprot_fasta/P60002.fasta,P60002.fasta,83,P60002,
P60321,True,True,./Data_raw/uniprot/uniprot_fasta/P60321.fasta,P60321.fasta,138,P60321,
P60484,True,True,./Data_raw/uniprot/uniprot_fasta/P60484.fasta,P60484.fasta,403,P60484,
P60842,True,True,./Data_raw/uniprot/uniprot_fasta/P60842.fasta,P60842.fasta,406,P60842,
P60903,True,True,./Data_raw/uniprot/uniprot_fasta/P60903.fasta,P60903.fasta,97,P60903,
P60953,True,True,./Data_raw/uniprot/uniprot_fasta/P60953.fasta,P60953.fasta,191,P60953,
P61073,True,True,./Data_raw/uniprot/uniprot_fasta/P61073.fasta,P61073.fasta,352,P61073,
P61077,True,True,./Data_raw/uniprot/uniprot_fasta/P61077.fasta,P61077.fasta,147,P61077,
P61086,True,True,./Data_raw/uniprot/uniprot_fasta/P61086.fasta,P61086.fasta,200,P61086,
P61088,True,True,./Data_raw/uniprot/uniprot_fasta/P61088.fasta,P61088.fasta,152,P61088,
P61224,True,True,./Data_raw/uniprot/uniprot_fasta/P61224.fasta,P61224.fasta,184,P61224,
P61254,True,True,./Data_raw/uniprot/uniprot_fasta/P61254.fasta,P61254.fasta,145,P61254,
P61328,True,True,./Data_raw/uniprot/uniprot_fasta/P61328.fasta,P61328.fasta,243,P61328,
P61371,True,True,./Data_raw/uniprot/uniprot_fasta/P61371.fasta,P61371.fasta,349,P61371,
P61586,True,True,./Data_raw/uniprot/uniprot_fasta/P61586.fasta,P61586.fasta,193,P61586,
P61587,True,True,./Data_raw/uniprot/uniprot_fasta/P61587.fasta,P61587.fasta,244,P61587,
P61956,True,True,./Data_raw/uniprot/uniprot_fasta/P61956.fasta,P61956.fasta,95,P61956,
P61968,True,True,./Data_raw/uniprot/uniprot_fasta/P61968.fasta,P61968.fasta,165,P61968,
P62136,True,True,./Data_raw/uniprot/uniprot_fasta/P62136.fasta,P62136.fasta,330,P62136,
P62249,True,True,./Data_raw/uniprot/uniprot_fasta/P62249.fasta,P62249.fasta,146,P62249,
P62253,True,True,./Data_raw/uniprot/uniprot_fasta/P62253.fasta,P62253.fasta,170,P62253,
P62324,True,True,./Data_raw/uniprot/uniprot_fasta/P62324.fasta,P62324.fasta,171,P62324,
P62330,True,True,./Data_raw/uniprot/uniprot_fasta/P62330.fasta,P62330.fasta,175,P62330,
P62487,True,True,./Data_raw/uniprot/uniprot_fasta/P62487.fasta,P62487.fasta,172,P62487,
P62714,True,True,./Data_raw/uniprot/uniprot_fasta/P62714.fasta,P62714.fasta,309,P62714,
P62745,True,True,./Data_raw/uniprot/uniprot_fasta/P62745.fasta,P62745.fasta,196,P62745,
P62805,True,True,./Data_raw/uniprot/uniprot_fasta/P62805.fasta,P62805.fasta,103,P62805,
P62807,True,True,./Data_raw/uniprot/uniprot_fasta/P62807.fasta,P62807.fasta,126,P62807,
P62877,True,True,./Data_raw/uniprot/uniprot_fasta/P62877.fasta,P62877.fasta,108,P62877,
P62937,True,True,./Data_raw/uniprot/uniprot_fasta/P62937.fasta,P62937.fasta,165,P62937,
P62979,True,True,./Data_raw/uniprot/uniprot_fasta/P62979.fasta,P62979.fasta,156,P62979,
P62993,True,True,./Data_raw/uniprot/uniprot_fasta/P62993.fasta,P62993.fasta,217,P62993,
P63000,True,True,./Data_raw/uniprot/uniprot_fasta/P63000.fasta,P63000.fasta,192,P63000,
P63165,True,True,./Data_raw/uniprot/uniprot_fasta/P63165.fasta,P63165.fasta,101,P63165,
P63241,True,True,./Data_raw/uniprot/uniprot_fasta/P63241.fasta,P63241.fasta,154,P63241,
P63244,True,True,./Data_raw/uniprot/uniprot_fasta/P63244.fasta,P63244.fasta,317,P63244,
P63252,True,True,./Data_raw/uniprot/uniprot_fasta/P63252.fasta,P63252.fasta,427,P63252,
P63279,True,True,./Data_raw/uniprot/uniprot_fasta/P63279.fasta,P63279.fasta,158,P63279,
P63316,True,True,./Data_raw/uniprot/uniprot_fasta/P63316.fasta,P63316.fasta,161,P63316,
P67775,True,True,./Data_raw/uniprot/uniprot_fasta/P67775.fasta,P67775.fasta,309,P67775,
P67809,True,True,./Data_raw/uniprot/uniprot_fasta/P67809.fasta,P67809.fasta,324,P67809,
P67870,True,True,./Data_raw/uniprot/uniprot_fasta/P67870.fasta,P67870.fasta,215,P67870,
P67936,True,True,./Data_raw/uniprot/uniprot_fasta/P67936.fasta,P67936.fasta,248,P67936,
P68036,True,True,./Data_raw/uniprot/uniprot_fasta/P68036.fasta,P68036.fasta,154,P68036,
P68133,True,True,./Data_raw/uniprot/uniprot_fasta/P68133.fasta,P68133.fasta,377,P68133,
P68363,True,True,./Data_raw/uniprot/uniprot_fasta/P68363.fasta,P68363.fasta,451,P68363,
P68431,True,True,./Data_raw/uniprot/uniprot_fasta/P68431.fasta,P68431.fasta,136,P68431,
P78317,True,True,./Data_raw/uniprot/uniprot_fasta/P78317.fasta,P78317.fasta,190,P78317,
P78318,True,True,./Data_raw/uniprot/uniprot_fasta/P78318.fasta,P78318.fasta,339,P78318,
P78324,True,True,./Data_raw/uniprot/uniprot_fasta/P78324.fasta,P78324.fasta,504,P78324,
P78344,True,True,./Data_raw/uniprot/uniprot_fasta/P78344.fasta,P78344.fasta,907,P78344,
P78352,True,True,./Data_raw/uniprot/uniprot_fasta/P78352.fasta,P78352.fasta,724,P78352,
P78380,True,True,./Data_raw/uniprot/uniprot_fasta/P78380.fasta,P78380.fasta,273,P78380,
P78396,True,True,./Data_raw/uniprot/uniprot_fasta/P78396.fasta,P78396.fasta,465,P78396,
P78406,True,True,./Data_raw/uniprot/uniprot_fasta/P78406.fasta,P78406.fasta,368,P78406,
P78504,True,True,./Data_raw/uniprot/uniprot_fasta/P78504.fasta,P78504.fasta,1218,P78504,
P78527,True,True,./Data_raw/uniprot/uniprot_fasta/P78527.fasta,P78527.fasta,4128,P78527,
P78543,True,True,./Data_raw/uniprot/uniprot_fasta/P78543.fasta,P78543.fasta,158,P78543,
P78545,True,True,./Data_raw/uniprot/uniprot_fasta/P78545.fasta,P78545.fasta,371,P78545,
P79483,True,True,./Data_raw/uniprot/uniprot_fasta/P79483.fasta,P79483.fasta,266,P79483,
P80192,True,True,./Data_raw/uniprot/uniprot_fasta/P80192.fasta,P80192.fasta,1104,P80192,
P80370,True,True,./Data_raw/uniprot/uniprot_fasta/P80370.fasta,P80370.fasta,383,P80370,
P83916,True,True,./Data_raw/uniprot/uniprot_fasta/P83916.fasta,P83916.fasta,185,P83916,
P84022,True,True,./Data_raw/uniprot/uniprot_fasta/P84022.fasta,P84022.fasta,425,P84022,
P84077,True,True,./Data_raw/uniprot/uniprot_fasta/P84077.fasta,P84077.fasta,181,P84077,
P98155,True,True,./Data_raw/uniprot/uniprot_fasta/P98155.fasta,P98155.fasta,873,P98155,
P98161,True,True,./Data_raw/uniprot/uniprot_fasta/P98161.fasta,P98161.fasta,4303,P98161,
P98170,True,True,./Data_raw/uniprot/uniprot_fasta/P98170.fasta,P98170.fasta,497,P98170,
P98174,True,True,./Data_raw/uniprot/uniprot_fasta/P98174.fasta,P98174.fasta,961,P98174,
P98177,True,True,./Data_raw/uniprot/uniprot_fasta/P98177.fasta,P98177.fasta,505,P98177,
Q00059,True,True,./Data_raw/uniprot/uniprot_fasta/Q00059.fasta,Q00059.fasta,246,Q00059,
Q00613,True,True,./Data_raw/uniprot/uniprot_fasta/Q00613.fasta,Q00613.fasta,529,Q00613,
Q00653,True,True,./Data_raw/uniprot/uniprot_fasta/Q00653.fasta,Q00653.fasta,900,Q00653,
Q00688,True,True,./Data_raw/uniprot/uniprot_fasta/Q00688.fasta,Q00688.fasta,224,Q00688,
Q00987,True,True,./Data_raw/uniprot/uniprot_fasta/Q00987.fasta,Q00987.fasta,491,Q00987,
Q01094,True,True,./Data_raw/uniprot/uniprot_fasta/Q01094.fasta,Q01094.fasta,437,Q01094,
Q01151,True,True,./Data_raw/uniprot/uniprot_fasta/Q01151.fasta,Q01151.fasta,205,Q01151,
Q01167,True,True,./Data_raw/uniprot/uniprot_fasta/Q01167.fasta,Q01167.fasta,660,Q01167,
Q01196,True,True,./Data_raw/uniprot/uniprot_fasta/Q01196.fasta,Q01196.fasta,453,Q01196,
Q01628,True,True,./Data_raw/uniprot/uniprot_fasta/Q01628.fasta,Q01628.fasta,133,Q01628,
Q01638,True,True,./Data_raw/uniprot/uniprot_fasta/Q01638.fasta,Q01638.fasta,556,Q01638,
Q01664,True,True,./Data_raw/uniprot/uniprot_fasta/Q01664.fasta,Q01664.fasta,338,Q01664,
Q01813,True,True,./Data_raw/uniprot/uniprot_fasta/Q01813.fasta,Q01813.fasta,784,Q01813,
Q01826,True,True,./Data_raw/uniprot/uniprot_fasta/Q01826.fasta,Q01826.fasta,763,Q01826,
Q01831,True,True,./Data_raw/uniprot/uniprot_fasta/Q01831.fasta,Q01831.fasta,940,Q01831,
Q01844,True,True,./Data_raw/uniprot/uniprot_fasta/Q01844.fasta,Q01844.fasta,656,Q01844,
Q01860,True,True,./Data_raw/uniprot/uniprot_fasta/Q01860.fasta,Q01860.fasta,360,Q01860,
Q01959,True,True,./Data_raw/uniprot/uniprot_fasta/Q01959.fasta,Q01959.fasta,620,Q01959,
Q02156,True,True,./Data_raw/uniprot/uniprot_fasta/Q02156.fasta,Q02156.fasta,737,Q02156,
Q02218,True,True,./Data_raw/uniprot/uniprot_fasta/Q02218.fasta,Q02218.fasta,1023,Q02218,
Q02241,True,True,./Data_raw/uniprot/uniprot_fasta/Q02241.fasta,Q02241.fasta,960,Q02241,
Q02246,True,True,./Data_raw/uniprot/uniprot_fasta/Q02246.fasta,Q02246.fasta,1040,Q02246,
Q02363,True,True,./Data_raw/uniprot/uniprot_fasta/Q02363.fasta,Q02363.fasta,134,Q02363,
Q02535,True,True,./Data_raw/uniprot/uniprot_fasta/Q02535.fasta,Q02535.fasta,119,Q02535,
Q02539,True,True,./Data_raw/uniprot/uniprot_fasta/Q02539.fasta,Q02539.fasta,215,Q02539,
Q02556,True,True,./Data_raw/uniprot/uniprot_fasta/Q02556.fasta,Q02556.fasta,426,Q02556,
Q02763,True,True,./Data_raw/uniprot/uniprot_fasta/Q02763.fasta,Q02763.fasta,1124,Q02763,
Q02779,True,True,./Data_raw/uniprot/uniprot_fasta/Q02779.fasta,Q02779.fasta,954,Q02779,
Q02790,True,True,./Data_raw/uniprot/uniprot_fasta/Q02790.fasta,Q02790.fasta,459,Q02790,
Q03060,True,True,./Data_raw/uniprot/uniprot_fasta/Q03060.fasta,Q03060.fasta,345,Q03060,
Q03135,True,True,./Data_raw/uniprot/uniprot_fasta/Q03135.fasta,Q03135.fasta,178,Q03135,
Q03164,True,True,./Data_raw/uniprot/uniprot_fasta/Q03164.fasta,Q03164.fasta,3969,Q03164,
Q03188,True,True,./Data_raw/uniprot/uniprot_fasta/Q03188.fasta,Q03188.fasta,943,Q03188,
Q03431,True,True,./Data_raw/uniprot/uniprot_fasta/Q03431.fasta,Q03431.fasta,593,Q03431,
Q03468,True,True,./Data_raw/uniprot/uniprot_fasta/Q03468.fasta,Q03468.fasta,1493,Q03468,
Q03518,True,True,./Data_raw/uniprot/uniprot_fasta/Q03518.fasta,Q03518.fasta,748,Q03518,
Q04206,True,True,./Data_raw/uniprot/uniprot_fasta/Q04206.fasta,Q04206.fasta,551,Q04206,
Q04721,True,True,./Data_raw/uniprot/uniprot_fasta/Q04721.fasta,Q04721.fasta,2471,Q04721,
Q04724,True,True,./Data_raw/uniprot/uniprot_fasta/Q04724.fasta,Q04724.fasta,770,Q04724,
Q04725,True,True,./Data_raw/uniprot/uniprot_fasta/Q04725.fasta,Q04725.fasta,743,Q04725,
Q04726,True,True,./Data_raw/uniprot/uniprot_fasta/Q04726.fasta,Q04726.fasta,772,Q04726,
Q04727,True,True,./Data_raw/uniprot/uniprot_fasta/Q04727.fasta,Q04727.fasta,773,Q04727,
Q04771,True,True,./Data_raw/uniprot/uniprot_fasta/Q04771.fasta,Q04771.fasta,509,Q04771,
Q04912,True,True,./Data_raw/uniprot/uniprot_fasta/Q04912.fasta,Q04912.fasta,1400,Q04912,
Q05086,True,True,./Data_raw/uniprot/uniprot_fasta/Q05086.fasta,Q05086.fasta,875,Q05086,
Q05195,True,True,./Data_raw/uniprot/uniprot_fasta/Q05195.fasta,Q05195.fasta,221,Q05195,
Q05513,True,True,./Data_raw/uniprot/uniprot_fasta/Q05513.fasta,Q05513.fasta,592,Q05513,
Q05516,True,True,./Data_raw/uniprot/uniprot_fasta/Q05516.fasta,Q05516.fasta,673,Q05516,
Q05586,True,True,./Data_raw/uniprot/uniprot_fasta/Q05586.fasta,Q05586.fasta,938,Q05586,
Q06124,True,True,./Data_raw/uniprot/uniprot_fasta/Q06124.fasta,Q06124.fasta,593,Q06124,
Q06187,True,True,./Data_raw/uniprot/uniprot_fasta/Q06187.fasta,Q06187.fasta,659,Q06187,
Q06609,True,True,./Data_raw/uniprot/uniprot_fasta/Q06609.fasta,Q06609.fasta,339,Q06609,
Q06830,True,True,./Data_raw/uniprot/uniprot_fasta/Q06830.fasta,Q06830.fasta,199,Q06830,
Q07812,True,True,./Data_raw/uniprot/uniprot_fasta/Q07812.fasta,Q07812.fasta,192,Q07812,
Q07817,True,True,./Data_raw/uniprot/uniprot_fasta/Q07817.fasta,Q07817.fasta,233,Q07817,
Q07820,True,True,./Data_raw/uniprot/uniprot_fasta/Q07820.fasta,Q07820.fasta,350,Q07820,
Q07869,True,True,./Data_raw/uniprot/uniprot_fasta/Q07869.fasta,Q07869.fasta,468,Q07869,
Q07912,True,True,./Data_raw/uniprot/uniprot_fasta/Q07912.fasta,Q07912.fasta,1038,Q07912,
Q08050,True,True,./Data_raw/uniprot/uniprot_fasta/Q08050.fasta,Q08050.fasta,763,Q08050,
Q08117,True,True,./Data_raw/uniprot/uniprot_fasta/Q08117.fasta,Q08117.fasta,197,Q08117,
Q08380,True,True,./Data_raw/uniprot/uniprot_fasta/Q08380.fasta,Q08380.fasta,585,Q08380,
Q08499,True,True,./Data_raw/uniprot/uniprot_fasta/Q08499.fasta,Q08499.fasta,809,Q08499,
Q08881,True,True,./Data_raw/uniprot/uniprot_fasta/Q08881.fasta,Q08881.fasta,620,Q08881,
Q08999,True,True,./Data_raw/uniprot/uniprot_fasta/Q08999.fasta,Q08999.fasta,1139,Q08999,
Q08AJ9,True,True,./Data_raw/uniprot/uniprot_fasta/Q08AJ9.fasta,Q08AJ9.fasta,130,Q08AJ9,
Q09472,True,True,./Data_raw/uniprot/uniprot_fasta/Q09472.fasta,Q09472.fasta,2414,Q09472,
Q09666,True,True,./Data_raw/uniprot/uniprot_fasta/Q09666.fasta,Q09666.fasta,5890,Q09666,
Q10589,True,True,./Data_raw/uniprot/uniprot_fasta/Q10589.fasta,Q10589.fasta,180,Q10589,
Q12770,True,True,./Data_raw/uniprot/uniprot_fasta/Q12770.fasta,Q12770.fasta,1279,Q12770,
Q12772,True,True,./Data_raw/uniprot/uniprot_fasta/Q12772.fasta,Q12772.fasta,1141,Q12772,
Q12778,True,True,./Data_raw/uniprot/uniprot_fasta/Q12778.fasta,Q12778.fasta,655,Q12778,
Q12809,True,True,./Data_raw/uniprot/uniprot_fasta/Q12809.fasta,Q12809.fasta,1159,Q12809,
Q12824,True,True,./Data_raw/uniprot/uniprot_fasta/Q12824.fasta,Q12824.fasta,385,Q12824,
Q12834,True,True,./Data_raw/uniprot/uniprot_fasta/Q12834.fasta,Q12834.fasta,499,Q12834,
Q12852,True,True,./Data_raw/uniprot/uniprot_fasta/Q12852.fasta,Q12852.fasta,859,Q12852,
Q12888,True,True,./Data_raw/uniprot/uniprot_fasta/Q12888.fasta,Q12888.fasta,1972,Q12888,
Q12906,True,True,./Data_raw/uniprot/uniprot_fasta/Q12906.fasta,Q12906.fasta,894,Q12906,
Q12913,True,True,./Data_raw/uniprot/uniprot_fasta/Q12913.fasta,Q12913.fasta,1337,Q12913,
Q12929,True,True,./Data_raw/uniprot/uniprot_fasta/Q12929.fasta,Q12929.fasta,822,Q12929,
Q12933,True,True,./Data_raw/uniprot/uniprot_fasta/Q12933.fasta,Q12933.fasta,501,Q12933,
Q12959,True,True,./Data_raw/uniprot/uniprot_fasta/Q12959.fasta,Q12959.fasta,904,Q12959,
Q12981,True,True,./Data_raw/uniprot/uniprot_fasta/Q12981.fasta,Q12981.fasta,228,Q12981,
Q13002,True,True,./Data_raw/uniprot/uniprot_fasta/Q13002.fasta,Q13002.fasta,908,Q13002,
Q13009,True,True,./Data_raw/uniprot/uniprot_fasta/Q13009.fasta,Q13009.fasta,1591,Q13009,
Q13042,True,True,./Data_raw/uniprot/uniprot_fasta/Q13042.fasta,Q13042.fasta,620,Q13042,
Q13043,True,True,./Data_raw/uniprot/uniprot_fasta/Q13043.fasta,Q13043.fasta,487,Q13043,
Q13049,True,True,./Data_raw/uniprot/uniprot_fasta/Q13049.fasta,Q13049.fasta,653,Q13049,
Q13077,True,True,./Data_raw/uniprot/uniprot_fasta/Q13077.fasta,Q13077.fasta,416,Q13077,
Q13085,True,True,./Data_raw/uniprot/uniprot_fasta/Q13085.fasta,Q13085.fasta,2346,Q13085,
Q13105,True,True,./Data_raw/uniprot/uniprot_fasta/Q13105.fasta,Q13105.fasta,803,Q13105,
Q13107,True,True,./Data_raw/uniprot/uniprot_fasta/Q13107.fasta,Q13107.fasta,963,Q13107,
Q13114,True,True,./Data_raw/uniprot/uniprot_fasta/Q13114.fasta,Q13114.fasta,568,Q13114,
Q13115,True,True,./Data_raw/uniprot/uniprot_fasta/Q13115.fasta,Q13115.fasta,394,Q13115,
Q13118,True,True,./Data_raw/uniprot/uniprot_fasta/Q13118.fasta,Q13118.fasta,480,Q13118,
Q13123,True,True,./Data_raw/uniprot/uniprot_fasta/Q13123.fasta,Q13123.fasta,557,Q13123,
Q13127,True,True,./Data_raw/uniprot/uniprot_fasta/Q13127.fasta,Q13127.fasta,1097,Q13127,
Q13131,True,True,./Data_raw/uniprot/uniprot_fasta/Q13131.fasta,Q13131.fasta,559,Q13131,
Q13133,True,True,./Data_raw/uniprot/uniprot_fasta/Q13133.fasta,Q13133.fasta,447,Q13133,
Q13137,True,True,./Data_raw/uniprot/uniprot_fasta/Q13137.fasta,Q13137.fasta,446,Q13137,
Q13148,True,True,./Data_raw/uniprot/uniprot_fasta/Q13148.fasta,Q13148.fasta,414,Q13148,
Q13155,True,True,./Data_raw/uniprot/uniprot_fasta/Q13155.fasta,Q13155.fasta,320,Q13155,
Q13158,True,True,./Data_raw/uniprot/uniprot_fasta/Q13158.fasta,Q13158.fasta,208,Q13158,
Q13191,True,True,./Data_raw/uniprot/uniprot_fasta/Q13191.fasta,Q13191.fasta,982,Q13191,
Q13233,True,True,./Data_raw/uniprot/uniprot_fasta/Q13233.fasta,Q13233.fasta,1512,Q13233,
Q13257,True,True,./Data_raw/uniprot/uniprot_fasta/Q13257.fasta,Q13257.fasta,205,Q13257,
Q13263,True,True,./Data_raw/uniprot/uniprot_fasta/Q13263.fasta,Q13263.fasta,835,Q13263,
Q13291,True,True,./Data_raw/uniprot/uniprot_fasta/Q13291.fasta,Q13291.fasta,335,Q13291,
Q13309,True,True,./Data_raw/uniprot/uniprot_fasta/Q13309.fasta,Q13309.fasta,424,Q13309,
Q13323,True,True,./Data_raw/uniprot/uniprot_fasta/Q13323.fasta,Q13323.fasta,160,Q13323,
Q13330,True,True,./Data_raw/uniprot/uniprot_fasta/Q13330.fasta,Q13330.fasta,715,Q13330,
Q13352,True,True,./Data_raw/uniprot/uniprot_fasta/Q13352.fasta,Q13352.fasta,177,Q13352,
Q13363,True,True,./Data_raw/uniprot/uniprot_fasta/Q13363.fasta,Q13363.fasta,440,Q13363,
Q13404,True,True,./Data_raw/uniprot/uniprot_fasta/Q13404.fasta,Q13404.fasta,147,Q13404,
Q13415,True,True,./Data_raw/uniprot/uniprot_fasta/Q13415.fasta,Q13415.fasta,861,Q13415,
Q13422,True,True,./Data_raw/uniprot/uniprot_fasta/Q13422.fasta,Q13422.fasta,519,Q13422,
Q13451,True,True,./Data_raw/uniprot/uniprot_fasta/Q13451.fasta,Q13451.fasta,457,Q13451,
Q13467,True,True,./Data_raw/uniprot/uniprot_fasta/Q13467.fasta,Q13467.fasta,585,Q13467,
Q13469,True,True,./Data_raw/uniprot/uniprot_fasta/Q13469.fasta,Q13469.fasta,925,Q13469,
Q13485,True,True,./Data_raw/uniprot/uniprot_fasta/Q13485.fasta,Q13485.fasta,552,Q13485,
Q13489,True,True,./Data_raw/uniprot/uniprot_fasta/Q13489.fasta,Q13489.fasta,604,Q13489,
Q13490,True,True,./Data_raw/uniprot/uniprot_fasta/Q13490.fasta,Q13490.fasta,618,Q13490,
Q13492,True,True,./Data_raw/uniprot/uniprot_fasta/Q13492.fasta,Q13492.fasta,652,Q13492,
Q13501,True,True,./Data_raw/uniprot/uniprot_fasta/Q13501.fasta,Q13501.fasta,440,Q13501,
Q13535,True,True,./Data_raw/uniprot/uniprot_fasta/Q13535.fasta,Q13535.fasta,2644,Q13535,
Q13541,True,True,./Data_raw/uniprot/uniprot_fasta/Q13541.fasta,Q13541.fasta,118,Q13541,
Q13546,True,True,./Data_raw/uniprot/uniprot_fasta/Q13546.fasta,Q13546.fasta,671,Q13546,
Q13547,True,True,./Data_raw/uniprot/uniprot_fasta/Q13547.fasta,Q13547.fasta,482,Q13547,
Q13563,True,True,./Data_raw/uniprot/uniprot_fasta/Q13563.fasta,Q13563.fasta,968,Q13563,
Q13564,True,True,./Data_raw/uniprot/uniprot_fasta/Q13564.fasta,Q13564.fasta,534,Q13564,
Q13568,True,True,./Data_raw/uniprot/uniprot_fasta/Q13568.fasta,Q13568.fasta,498,Q13568,
Q13569,True,True,./Data_raw/uniprot/uniprot_fasta/Q13569.fasta,Q13569.fasta,410,Q13569,
Q13571,True,True,./Data_raw/uniprot/uniprot_fasta/Q13571.fasta,Q13571.fasta,262,Q13571,
Q13601,True,True,./Data_raw/uniprot/uniprot_fasta/Q13601.fasta,Q13601.fasta,381,Q13601,
Q13619,True,True,./Data_raw/uniprot/uniprot_fasta/Q13619.fasta,Q13619.fasta,759,Q13619,
Q13625,True,True,./Data_raw/uniprot/uniprot_fasta/Q13625.fasta,Q13625.fasta,1128,Q13625,
Q13627,True,True,./Data_raw/uniprot/uniprot_fasta/Q13627.fasta,Q13627.fasta,763,Q13627,
Q13635,True,True,./Data_raw/uniprot/uniprot_fasta/Q13635.fasta,Q13635.fasta,1447,Q13635,
Q13651,True,True,./Data_raw/uniprot/uniprot_fasta/Q13651.fasta,Q13651.fasta,578,Q13651,
Q13702,True,True,./Data_raw/uniprot/uniprot_fasta/Q13702.fasta,Q13702.fasta,412,Q13702,
Q13740,True,True,./Data_raw/uniprot/uniprot_fasta/Q13740.fasta,Q13740.fasta,583,Q13740,
Q13761,True,True,./Data_raw/uniprot/uniprot_fasta/Q13761.fasta,Q13761.fasta,415,Q13761,
Q13794,True,True,./Data_raw/uniprot/uniprot_fasta/Q13794.fasta,Q13794.fasta,54,Q13794,
Q13873,True,True,./Data_raw/uniprot/uniprot_fasta/Q13873.fasta,Q13873.fasta,1038,Q13873,
Q13887,True,True,./Data_raw/uniprot/uniprot_fasta/Q13887.fasta,Q13887.fasta,457,Q13887,
Q13950,True,True,./Data_raw/uniprot/uniprot_fasta/Q13950.fasta,Q13950.fasta,521,Q13950,
Q14012,True,True,./Data_raw/uniprot/uniprot_fasta/Q14012.fasta,Q14012.fasta,370,Q14012,
Q14103,True,True,./Data_raw/uniprot/uniprot_fasta/Q14103.fasta,Q14103.fasta,355,Q14103,
Q14114,True,True,./Data_raw/uniprot/uniprot_fasta/Q14114.fasta,Q14114.fasta,963,Q14114,
Q14135,True,True,./Data_raw/uniprot/uniprot_fasta/Q14135.fasta,Q14135.fasta,290,Q14135,
Q14139,True,True,./Data_raw/uniprot/uniprot_fasta/Q14139.fasta,Q14139.fasta,1066,Q14139,
Q14145,True,True,./Data_raw/uniprot/uniprot_fasta/Q14145.fasta,Q14145.fasta,624,Q14145,
Q14149,True,True,./Data_raw/uniprot/uniprot_fasta/Q14149.fasta,Q14149.fasta,939,Q14149,
Q14155,True,True,./Data_raw/uniprot/uniprot_fasta/Q14155.fasta,Q14155.fasta,803,Q14155,
Q14160,True,True,./Data_raw/uniprot/uniprot_fasta/Q14160.fasta,Q14160.fasta,1655,Q14160,
Q14164,True,True,./Data_raw/uniprot/uniprot_fasta/Q14164.fasta,Q14164.fasta,716,Q14164,
Q14190,True,True,./Data_raw/uniprot/uniprot_fasta/Q14190.fasta,Q14190.fasta,667,Q14190,
Q14191,True,True,./Data_raw/uniprot/uniprot_fasta/Q14191.fasta,Q14191.fasta,1432,Q14191,
Q14192,True,True,./Data_raw/uniprot/uniprot_fasta/Q14192.fasta,Q14192.fasta,279,Q14192,
Q14203,True,True,./Data_raw/uniprot/uniprot_fasta/Q14203.fasta,Q14203.fasta,1278,Q14203,
Q14247,True,True,./Data_raw/uniprot/uniprot_fasta/Q14247.fasta,Q14247.fasta,550,Q14247,
Q14258,True,True,./Data_raw/uniprot/uniprot_fasta/Q14258.fasta,Q14258.fasta,630,Q14258,
Q14315,True,True,./Data_raw/uniprot/uniprot_fasta/Q14315.fasta,Q14315.fasta,2725,Q14315,
Q14324,True,True,./Data_raw/uniprot/uniprot_fasta/Q14324.fasta,Q14324.fasta,1141,Q14324,
Q14444,True,True,./Data_raw/uniprot/uniprot_fasta/Q14444.fasta,Q14444.fasta,709,Q14444,
Q14457,True,True,./Data_raw/uniprot/uniprot_fasta/Q14457.fasta,Q14457.fasta,450,Q14457,
Q14469,True,True,./Data_raw/uniprot/uniprot_fasta/Q14469.fasta,Q14469.fasta,280,Q14469,
Q14494,True,True,./Data_raw/uniprot/uniprot_fasta/Q14494.fasta,Q14494.fasta,772,Q14494,
Q14498,True,True,./Data_raw/uniprot/uniprot_fasta/Q14498.fasta,Q14498.fasta,530,Q14498,
Q14511,True,True,./Data_raw/uniprot/uniprot_fasta/Q14511.fasta,Q14511.fasta,834,Q14511,
Q14524,True,True,./Data_raw/uniprot/uniprot_fasta/Q14524.fasta,Q14524.fasta,2016,Q14524,
Q14527,True,True,./Data_raw/uniprot/uniprot_fasta/Q14527.fasta,Q14527.fasta,1009,Q14527,
Q14534,True,True,./Data_raw/uniprot/uniprot_fasta/Q14534.fasta,Q14534.fasta,574,Q14534,
Q14558,True,True,./Data_raw/uniprot/uniprot_fasta/Q14558.fasta,Q14558.fasta,356,Q14558,
Q14573,True,True,./Data_raw/uniprot/uniprot_fasta/Q14573.fasta,Q14573.fasta,2671,Q14573,
